,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,label
176,-0.26699999999999996,0.9233333333333333,-0.11833333333333333,9.0366,-6.5,4.1708,bench
8926,0.013499999999999998,-1.371,-0.0765,29.488,-7.9512,-19.9756,row
6859,-0.09466666666666668,0.8706666666666667,-0.126,-26.744,-1.0854,30.9392,bench
786,-0.24466666666666667,0.7806666666666667,-0.20433333333333334,37.2684,9.6952,-22.073,ohp
7682,0.69,-0.3875,0.632,-0.256,-0.5,-0.30500000000000005,rest
7909,-0.009666666666666667,0.868,-0.11333333333333334,4.9392000000000005,-8.6464,4.1464,bench
7638,0.033,0.972,-0.068,1.89,-2.866,2.012,bench
91,-0.10433333333333333,1.11,-0.14033333333333334,-10.3658,-12.9512,12.634,bench
8662,0.258,-0.8494999999999999,0.42600000000000005,1.6827999999999999,2.6950000000000003,3.6464000000000008,rest
4623,0.016333333333333335,-0.9496666666666668,0.09766666666666667,-38.4144,-6.2562,4.244,dead
7949,0.2755,-0.9864999999999999,0.29800000000000004,33.9026,0.4148000000000005,-13.2072,rest
1971,0.034,-1.1885,-0.1335,3.2116666666666664,-0.46766666666666623,4.695,dead
530,-0.18733333333333335,1.1173333333333335,-0.016333333333333335,-2.6098,1.9024,4.792400000000001,ohp
996,-0.1635,0.9915,-0.097,11.122,-13.414600000000002,3.8047999999999993,ohp
8818,0.0295,-0.7070000000000001,0.119,-15.951400000000001,5.4514,-9.2438,row
8791,0.37399999999999994,-0.9756666666666667,0.3993333333333333,-5.0242,-37.061,30.0002,rest
1427,0.238,0.6845,0.9305,-4.5366,-4.5,-2.2560000000000002,squat
4398,0.5475,0.6134999999999999,0.9045,-12.1096,4.817,4.7684,squat
4474,0.10033333333333333,-1.2346666666666666,-0.29833333333333334,9.2684,-8.805,2.5732,dead
4233,0.2205,0.28300000000000003,0.443,10.134,5.9634,-2.1340000000000003,squat
2337,-0.2976666666666667,0.7996666666666666,-0.4086666666666667,-7.122,2.5974,-2.073,bench
3000,-0.11333333333333333,0.9653333333333333,0.07833333333333332,8.9878,-6.0854,0.5975999999999999,ohp
7100,0.012666666666666665,-0.49733333333333335,0.157,5.1826,5.670999999999999,24.9022,row
2436,-0.021,0.9693333333333333,-0.026,-1.5854,-1.1464,0.03660000000000001,bench
3524,-0.38033333333333336,0.8853333333333334,-0.05933333333333333,-18.6952,7.0366,26.5366,ohp
4855,0.165,-1.076,0.0795,-3.2806000000000006,-10.6708,-9.11,dead
3753,-0.021,-1.0575,-0.0475,5.5852,-2.3172,-0.549,row
2753,-0.398,0.8474999999999999,-0.08,0.4267999999999999,6.0732,-24.122,ohp
694,-0.249,0.87,-0.075,-9.8536,7.0852,-47.0608,ohp
5748,0.086,-1.1215,-0.083,-2.4266,0.8780000000000001,0.13419999999999996,dead
1738,0.1376666666666667,0.6953333333333332,0.8409999999999999,-1.3536000000000001,-3.9148000000000005,3.0485999999999995,squat
167,0.021,0.966,-0.108,2.7434999999999996,0.5485,-2.8354999999999997,bench
6458,-0.042,0.8333333333333334,-0.15933333333333333,20.1952,-9.122,-12.853800000000001,bench
7207,-0.016,-1.0385,-0.0655,2.3904,-6.731999999999999,2.0366,row
3969,0.42733333333333334,0.6576666666666667,0.5783333333333333,1.0,-3.2318,0.5366,squat
4655,-0.0036666666666666666,-0.898,0.18366666666666664,-47.9756,1.7804000000000002,2.1952,dead
7071,0.245,-0.993,0.4685,26.3046,-37.3048,-19.317,rest
3045,0.135,-0.9403333333333334,0.15233333333333332,29.377999999999997,-25.5366,-5.1708,row
4771,0.064,-0.8805000000000001,0.0485,-22.5244,-18.1708,-0.6218,dead
4829,0.07050000000000001,-1.1755,-0.063,15.3536,1.0732000000000002,1.1954,dead
5673,0.13599999999999998,-1.2406666666666668,-0.28833333333333333,-12.866,11.1584,-13.634,dead
6438,-0.09933333333333333,1.2006666666666668,-0.17700000000000002,-4.6952,-10.0852,12.9636,bench
5111,0.005999999999999999,-1.0453333333333334,-0.119,-0.9024000000000001,-4.9146,0.25599999999999995,dead
5933,0.01333333333333333,-0.8426666666666667,0.005333333333333333,-32.7926,2.0244,-6.9148,dead
2760,-0.20366666666666666,0.7483333333333334,-0.15166666666666667,24.6344,-13.2924,-34.439,ohp
5702,0.10250000000000001,-1.0030000000000001,-0.19,0.2804000000000001,-5.0242,4.7196,dead
6264,0.051666666666666666,0.9933333333333333,0.6779999999999999,13.561000000000002,-3.6462000000000003,-3.8048,squat
100,-0.0075,0.8915,-0.1545,10.5,-3.4024,-11.8416,bench
2166,0.0415,-1.0659999999999998,-0.048,4.7684,-9.1098,2.9268,dead
6377,-0.017,1.1615,-0.1615,0.14640000000000003,2.4878,-0.9268000000000001,bench
7697,0.9780000000000001,-0.3113333333333333,-0.09566666666666666,0.7806,48.622,-3.9146,rest
3256,0.14266666666666666,-0.7246666666666668,0.10333333333333333,-49.3538,-5.9510000000000005,39.2072,row
8310,0.062,-0.8380000000000001,0.15166666666666667,21.0002,-13.109399999999999,-5.6952,row
7688,0.7024999999999999,-0.3695,0.6305000000000001,1.6949999999999998,-2.756,1.0854,rest
1465,-0.201,0.6795,0.244,-8.0854,-15.573000000000002,-3.9756,squat
6301,0.055,0.929,0.8745,5.7196,-4.622,-2.4756,squat
1744,0.12633333333333333,0.5446666666666666,0.5419999999999999,-32.0734,1.6827999999999999,5.133799999999999,squat
4613,0.038,-1.039,-0.013999999999999999,6.0976,-2.0244000000000004,-1.1583999999999999,dead
4918,0.18566666666666667,-0.7403333333333334,0.4883333333333333,2.40875,26.143250000000002,11.23475,dead
6343,0.0605,0.9055,0.892,11.2928,-9.683,-5.4512,squat
7797,0.9659999999999999,-0.262,0.078,1.6094000000000002,-1.5852,0.122,rest
2907,-0.14,1.0093333333333334,-0.128,5.4024,-4.7562,-1.1583999999999999,ohp
8309,0.0015000000000000013,-1.2685,-0.002999999999999999,42.6828,-0.43900000000000006,-22.244,row
4078,0.228,0.613,0.826,-4.2928,-2.2682,-6.2318,squat
5537,-0.0325,0.576,0.907,18.744,-4.4268,13.0244,squat
4313,0.004000000000000001,0.4475,0.5409999999999999,-5.5976,-0.7196000000000002,6.475800000000001,squat
8487,0.6976666666666667,-0.3463333333333333,0.6513333333333334,1.2926,2.3047999999999997,-7.8172,rest
2121,-0.023,0.9055,-0.020499999999999997,-4.8416,11.8656,9.1098,bench
6815,-0.05433333333333334,1.4020000000000001,-0.11533333333333333,9.427,4.3536,-9.2684,bench
8913,-0.004666666666666667,-1.0366666666666666,-0.10333333333333333,1.2316,-4.8294,2.1706,row
7013,1.115,-0.7925,0.8089999999999999,91.5732,21.171,-209.75619999999998,rest
8357,0.018000000000000002,-1.3335,0.0,32.5732,-7.817,-26.9026,row
8283,0.0655,-0.8069999999999999,0.16449999999999998,12.5366,-9.7806,13.756,row
1203,-0.1845,0.8045,-0.186,25.2926,0.9268000000000001,-21.805,ohp
2499,-0.12066666666666666,0.8803333333333333,-0.09800000000000002,7.426599999999999,0.6954,-25.4028,bench
1926,0.07966666666666666,-1.1533333333333333,-0.05833333333333333,-4.9146,4.8536,5.5488,dead
5924,0.1185,-1.0665,-0.1955,21.0732,-24.8414,5.2562,dead
8263,-0.05500000000000001,-1.2055,-0.12,11.5976,-0.1708,-2.0,row
8723,0.14766666666666667,-0.8676666666666666,0.4073333333333333,39.122,-46.58540000000001,22.7074,rest
6315,0.1105,0.8865000000000001,0.781,-5.292599999999999,1.2438,0.6952,squat
5306,0.16199999999999998,-1.146,0.006500000000000001,-18.622,1.9268,12.7562,row
4722,-0.045,-1.0110000000000001,0.020999999999999998,-16.0002,-9.4878,2.9024,dead
805,-0.281,1.588,-0.056,23.939,14.182999999999998,-9.2074,ohp
3422,-0.35600000000000004,0.806,-0.218,-20.7074,-5.9876000000000005,-13.365800000000002,ohp
8938,0.088,-1.15,0.08499999999999999,-36.805,13.8048,12.439,row
3459,-0.287,0.9990000000000001,-0.097,-14.1708,-10.939,57.0,ohp
4461,0.0995,-1.0685,-0.251,0.9757999999999999,-10.2072,-2.5852,dead
3153,-0.015,-0.938,0.052,-35.9024,-5.2684,-4.4144,row
1242,-0.36366666666666664,1.3323333333333334,-0.43166666666666664,75.76820000000001,28.9878,-20.6706,ohp
5603,0.07866666666666666,-0.9083333333333333,-0.13233333333333333,44.5732,1.7683999999999997,3.1340000000000003,dead
4489,0.056999999999999995,-0.8705,-0.1455,44.4512,-1.5366,1.6464000000000003,dead
547,-0.251,0.7833333333333333,-0.103,-73.5854,-7.2072,37.1342,ohp
26,-0.17966666666666667,0.9666666666666667,-0.17,-31.3658,-3.0612000000000004,20.0366,bench
3889,0.259,0.547,0.6234999999999999,-5.8538,-4.2074,1.634,squat
2885,-0.17366666666666666,0.8690000000000001,-0.12166666666666666,20.171,-11.2316,-9.1098,ohp
4104,0.2375,0.609,0.7955,6.8294,-5.1706,2.5002,squat
1302,-0.258,0.8145,-0.11599999999999999,-31.4998,10.7072,-11.5124,ohp
5253,0.06999999999999999,-0.8029999999999999,0.428,10.817,-1.4756000000000002,9.6344,dead
3122,0.08833333333333333,-0.5133333333333333,0.18433333333333332,-8.134,4.4512,2.4512,row
1221,-0.38,0.9335,-0.41800000000000004,-1.9878,-1.4148,-4.683000000000001,ohp
7726,0.304,-0.9215,0.3355,-4.3536,1.7437999999999998,0.12200000000000003,rest
437,-0.38,0.8035000000000001,-0.41800000000000004,-17.6218,-11.6952,8.0242,ohp
3019,-0.092,1.006,0.015,1.7559999999999996,1.561,-3.8293999999999997,ohp
8970,0.042499999999999996,-1.308,0.02,33.0122,-5.7682,-19.4146,row
8342,0.11433333333333333,-0.9936666666666666,0.121,-28.6584,11.622,6.3538,row
4769,0.0495,-1.0605,0.3185,-27.8902,17.2074,2.6340000000000003,dead
3411,-0.20600000000000002,0.7975,-0.044,-2.6216,8.756,38.1462,ohp
4649,-0.016333333333333335,-0.9359999999999999,-0.011000000000000001,26.6098,-2.8171999999999997,-5.4998,dead
7012,0.553,-0.8983333333333334,0.30733333333333335,21.061,-36.061,-65.4636,rest
3031,-0.037,-0.854,0.271,-31.817200000000003,-1.6829999999999998,-6.3660000000000005,row
326,0.0045,0.8955,0.0445,2.0976,-1.9146,-0.08520000000000012,ohp
1039,-0.10233333333333333,0.9346666666666666,-0.16766666666666666,3.6950000000000003,-9.939,1.049,ohp
5138,0.025500000000000002,-1.1360000000000001,-0.098,15.8292,-4.561,1.1094000000000002,dead
6769,0.7999999999999999,-0.40633333333333327,0.12166666666666666,-35.7436,28.3414,127.878,rest
1870,0.006000000000000001,-1.1726666666666665,-0.029333333333333333,13.11,-1.4143999999999999,4.256,dead
6117,0.09666666666666666,0.6663333333333333,0.32366666666666666,-12.305,-8.7196,-2.0854,squat
534,-0.37166666666666665,0.8813333333333334,-0.11633333333333333,-3.4512,4.9756,10.817,ohp
5929,0.015666666666666666,-0.9916666666666666,-0.06333333333333334,34.7804,-4.89,0.37779999999999997,dead
585,-0.324,0.8313333333333333,-0.3486666666666667,4.122,-11.8416,-9.7076,ohp
8930,0.083,-1.1804999999999999,-0.036000000000000004,-34.3658,8.0368,24.4634,row
1703,0.0925,0.5545,0.3795,-22.134,-7.927,-5.5854,squat
6026,0.112,0.658,0.42000000000000004,-17.8292,-1.2684,-0.7194,squat
6906,0.08566666666666667,-0.8543333333333334,0.4796666666666667,59.7682,-60.0486,-29.0366,rest
491,-0.301,0.882,-0.08399999999999999,-8.073,-5.6708,-13.2684,ohp
2316,-0.22399999999999998,0.9279999999999999,-0.355,-24.7074,10.7194,23.183,bench
2991,0.08349999999999999,0.8995,0.3395,17.744,-20.622,-11.6462,ohp
3625,-0.0955,1.1355,-0.097,27.0488,-2.8536,-0.09760000000000027,ohp
6876,-0.095,1.0505,-0.1245,-12.975400000000002,-17.939,18.0246,bench
4217,0.28400000000000003,0.5335,0.5545,5.6464,-7.7194,4.5122,squat
2880,-0.3385,0.9165,-0.142,26.7806,13.353399999999999,-28.5366,ohp
1916,0.024000000000000004,-1.139,-0.004999999999999998,20.0,-2.5,1.8778,dead
2319,-0.14066666666666666,0.7143333333333333,-0.37733333333333335,25.939,-9.1098,-16.7926,bench
3332,-0.1955,0.766,-0.4355,23.9268,-3.9392000000000005,-10.4512,bench
6726,0.5295,0.8614999999999999,0.2635,-1.9634,121.12179999999998,12.2682,rest
3050,-0.0005000000000000004,-1.4435,-0.08349999999999999,17.4878,10.6098,-13.512,row
6322,0.09100000000000001,0.8333333333333334,0.48699999999999993,1.8170000000000002,-3.6950000000000003,1.1949999999999998,squat
3721,0.134,-0.8925,0.11249999999999999,-23.439,4.5732,1.6586000000000003,row
397,-0.192,1.172,0.0385,10.0974,-4.1095999999999995,1.4025999999999996,ohp
1317,-0.3116666666666667,1.0513333333333332,-0.06466666666666666,-24.122,-22.4998,25.7072,ohp
2908,-0.158,1.0074999999999998,-0.1285,-6.3048,-0.9511999999999998,-14.426999999999998,ohp
121,-0.18600000000000003,0.9233333333333333,-0.20233333333333334,1.4145999999999999,1.9634,6.926599999999999,bench
4222,0.302,0.48066666666666663,0.4776666666666667,-7.9758,0.8534,5.439,squat
1566,-0.23266666666666666,0.8696666666666667,0.5326666666666667,-13.9512,-3.5854,-1.5241999999999998,squat
1984,0.0335,-1.052,-0.185,-0.060800000000000055,-4.8294,7.3172,dead
3181,0.123,-1.167,0.1215,41.927,-19.6584,-39.4024,row
2173,-0.05633333333333334,-0.9106666666666667,0.48500000000000004,2.9878,0.5,-1.2560000000000002,dead
7115,-0.034,-1.3904999999999998,-0.09799999999999999,29.4392,-3.1831999999999994,-27.1952,row
7273,0.0095,-0.389,0.257,-9.0732,5.6828,1.1827999999999999,row
573,-0.10666666666666667,0.9273333333333333,-0.04533333333333334,-8.9636,-11.9144,-14.2804,ohp
7652,0.9795,-0.14300000000000002,0.2005,3.6218000000000004,10.573,7.6952,rest
8137,0.10400000000000001,-1.0375,0.115,19.1952,2.5612000000000004,-3.2438000000000002,row
4851,0.052000000000000005,-1.1925,-0.0625,-5.9146,-17.6828,-24.305,dead
8671,0.217,-0.9383333333333334,0.447,-9.9146,42.6096,-25.622000000000003,rest
1407,0.156,0.7044999999999999,0.8535,30.329200000000004,12.3416,8.6098,squat
535,-0.351,0.906,-0.0905,-7.0486,-2.1344000000000003,14.036599999999998,ohp
6171,0.08399999999999999,0.817,0.41100000000000003,-3.5976,-3.0119999999999996,2.0364,squat
5747,0.08833333333333333,-0.9926666666666666,-0.039,-5.4146,-4.0244,1.8048000000000002,dead
1434,0.11666666666666665,0.7200000000000001,0.5596666666666666,8.7806,-9.1952,8.1952,squat
3480,-0.37766666666666665,0.8896666666666667,-0.06433333333333334,-6.634399999999999,3.5851999999999995,24.3902,ohp
1867,0.0415,-1.0659999999999998,-0.048,4.7684,-9.1098,2.9268,dead
1454,0.211,0.7663333333333333,0.9136666666666667,-0.40199999999999997,-1.0368,0.1710000000000001,squat
5819,0.06033333333333333,-1.1580000000000001,-0.059666666666666666,17.0612,-6.6586,-0.42700000000000005,dead
2698,0.043000000000000003,0.9783333333333334,-0.007333333333333333,1.5854,-1.573,2.8171999999999997,bench
1820,0.13633333333333333,0.719,0.7583333333333333,16.1708,-5.0244,5.0976,squat
51,-0.1985,0.995,-0.22,-29.305,-3.1586,27.0976,bench
4610,-0.0125,-1.0195,-0.0655,3.4756,7.597399999999999,2.2318,dead
7701,0.918,-0.2806666666666667,-0.3153333333333333,0.17059999999999995,5.5732,-3.183,rest
469,-0.1915,0.6475,-0.1765,45.7926,3.9266000000000005,-17.6464,ohp
7268,-0.022000000000000002,-0.9363333333333334,-0.042666666666666665,-0.19519999999999998,4.6342,5.5244,row
3257,0.152,-1.2945,0.058499999999999996,-48.9024,12.5244,18.5368,row
8949,-0.017666666666666667,-1.04,-0.08233333333333333,2.6950000000000003,-6.305000000000001,-1.7437999999999998,row
2867,-0.2956666666666667,0.8226666666666667,-0.227,6.5366,6.0855999999999995,-17.4146,ohp
1858,0.019333333333333334,-0.7326666666666667,0.07533333333333334,48.622,-3.1464,9.0368,dead
7391,0.052000000000000005,-1.2305000000000001,0.11399999999999999,-42.6584,6.1828,29.024400000000004,row
865,-0.1435,1.0510000000000002,-0.09999999999999999,-2.6342,-9.6708,6.1464,ohp
5813,0.143,-1.1706666666666667,-0.07466666666666667,-3.2683999999999997,17.7562,2.8783999999999996,dead
7500,-0.11433333333333333,1.3483333333333334,-0.18733333333333335,7.9026,5.9268,-18.7684,bench
2603,-0.3173333333333333,0.8483333333333333,-0.19866666666666666,-22.5364,-18.2438,8.89,ohp
5042,0.02,-0.6836666666666668,0.39666666666666667,15.987799999999998,1.3293999999999997,2.561,dead
6757,0.9686666666666666,-0.26166666666666666,0.08433333333333333,1.1827999999999999,-2.9268,0.6954,rest
425,-0.2855,1.044,-0.0595,-11.817,-16.2076,9.7804,ohp
188,-0.245,0.9423333333333334,-0.19233333333333333,-8.8294,3.9878,2.7196000000000002,bench
4541,0.0985,-0.8714999999999999,-0.11199999999999999,40.5608,-1.1219999999999999,-2.244,dead
2999,-0.0915,0.97,0.0915,-3.9512,1.4023999999999999,-7.1098,ohp
228,-0.21066666666666667,0.8343333333333334,-0.078,15.3536,-3.2316000000000003,-6.8292,bench
7853,-0.05433333333333334,1.4020000000000001,-0.11533333333333333,9.427,4.3536,-9.2684,bench
1041,-0.15833333333333333,0.9543333333333334,-0.15266666666666664,10.317,-10.9146,-3.6462000000000003,ohp
5828,0.10750000000000001,-1.0379999999999998,-0.0885,-13.0,54.5,8.329,dead
8876,-0.0615,-1.0695000000000001,-0.10450000000000001,6.097600000000001,-5.3048,-2.4514,row
3783,0.0635,-1.158,0.1045,-46.2682,8.2684,28.3414,row
1905,-0.031,-0.9125000000000001,0.3565,-31.585199999999997,-1.5366,-4.2926,dead
7784,0.9764999999999999,-0.257,0.019,1.6094000000000002,-0.5731999999999999,0.21980000000000005,rest
801,-0.1285,0.405,-0.1185,60.2682,18.5368,-39.9998,ohp
1487,-0.311,1.02,0.5365,-10.1952,-3.3537999999999997,-1.9756,squat
3297,-0.13266666666666668,0.7386666666666667,-0.35633333333333334,14.061000000000002,-1.9878,-10.5368,bench
1128,-0.007666666666666666,0.961,-0.02766666666666667,3.2805999999999997,-1.8170000000000002,1.3536,ohp
4081,0.2343333333333333,0.6196666666666667,0.9406666666666667,7.1464,-4.7196,-1.3050000000000002,squat
2208,0.0555,-1.314,-0.0615,-10.5242,-18.244,-16.7684,dead
2855,-0.16366666666666665,0.7336666666666667,-0.006666666666666664,7.4878,8.1952,71.939,ohp
7827,0.015666666666666666,0.755,-0.21866666666666668,7.7318,-18.5612,7.8048,bench
8756,0.5355000000000001,0.318,0.185,-59.8658,-87.9148,-18.8656,rest
4556,0.07566666666666667,-0.6843333333333333,0.15766666666666665,11.0488,6.7074,8.549,dead
5015,-0.0075,-0.908,0.3035,-61.9636,1.6463999999999999,-1.8656,dead
8644,0.119,-0.9105000000000001,0.4175,45.1098,-41.5854,2.8293999999999997,rest
2144,0.059,-1.0219999999999998,-0.1255,2.0732,-1.2316,3.1708000000000003,dead
5963,0.03266666666666667,-0.988,-0.05366666666666667,28.2682,33.7438,0.7071999999999998,dead
1632,0.12766666666666668,0.8093333333333333,0.9343333333333333,-0.5366,-0.46320000000000006,-0.06120000000000005,squat
4594,-0.011,-1.0350000000000001,-0.035,6.426599999999999,0.6952,2.8172,dead
8165,0.0655,-0.9705,0.049999999999999996,-1.7074000000000003,2.9024,-2.9634000000000005,row
156,-0.186,0.9445,-0.2175,-0.24359999999999998,-6.4512,13.1952,bench
4921,-0.014,-0.989,-0.167,3.3902,-18.2928,0.5733999999999998,dead
2762,-0.3933333333333333,0.8433333333333333,-0.20866666666666667,-9.3904,-3.9878,-0.8537999999999997,ohp
6045,0.122,0.8653333333333334,0.6446666666666667,-7.7806,1.939,2.1828,squat
8701,0.15466666666666667,-0.891,0.5296666666666666,1.5610000000000002,32.012,-38.8292,rest
7168,-0.05266666666666667,-1.2113333333333334,-0.10733333333333334,-4.7196,-1.9146,5.2194,row
5225,0.09433333333333332,-0.6996666666666668,0.4066666666666667,31.768400000000003,0.2927999999999999,10.439,dead
8796,0.172,-0.8215,0.4925,-7.6098,27.195,-6.5,rest
6752,0.976,-0.2535,0.061,1.5,-1.0732,0.4391999999999999,rest
4691,-0.051,-0.9786666666666667,-0.08066666666666666,-0.35359999999999986,0.4879999999999999,3.1342,dead
2812,-0.367,0.8300000000000001,0.0335,0.8536000000000005,-5.8172,-14.061000000000002,ohp
4348,-0.03566666666666667,0.4426666666666667,0.8503333333333334,-2.5733999999999995,-0.8782,2.183,squat
7846,-0.026999999999999996,0.7889999999999999,-0.1175,-30.1098,14.2684,14.8536,bench
6952,0.19833333333333333,-0.8636666666666667,0.48933333333333334,-4.7926,23.9268,-43.9146,rest
5939,0.041666666666666664,-1.1003333333333334,-0.121,-3.5245999999999995,-56.15839999999999,4.1584,dead
3918,0.33266666666666667,0.43366666666666664,0.8336666666666667,3.2074000000000007,-3.4878,4.1342,squat
847,-0.3935,0.969,-0.143,-26.9998,-10.5732,20.3416,ohp
7531,-0.0145,1.0405,-0.216,-14.243799999999998,-12.7682,12.7316,bench
8757,0.6163333333333333,0.6873333333333335,0.11466666666666665,2.3294000000000006,-18.8662,6.0122,rest
756,-0.398,0.8745,-0.265,-29.695,-6.6584,6.4392,ohp
8603,0.7999999999999999,-0.40633333333333327,0.12166666666666666,-35.7436,28.3414,127.878,rest
8942,-0.05500000000000001,-1.2055,-0.12,11.5976,-0.1708,-2.0,row
4533,0.1255,-1.116,-0.21550000000000002,-16.4756,-6.7438,3.7927999999999997,dead
8921,0.06433333333333334,-0.7516666666666666,0.12666666666666668,-17.2684,1.1463999999999999,-3.1462000000000003,row
2061,-0.034999999999999996,0.9223333333333333,-0.10566666666666667,-11.4512,4.8904,22.561,bench
549,-0.13499999999999998,0.9733333333333333,0.040333333333333325,-10.6832,1.6705999999999996,-1.6585999999999999,ohp
6884,0.0175,0.9550000000000001,-0.075,0.45120000000000005,0.024400000000000022,0.5242,bench
7633,0.040999999999999995,0.972,-0.04,1.1952,-2.7803999999999998,-1.4878,bench
8747,0.30233333333333334,-0.9066666666666666,0.47300000000000003,48.4756,-31.573400000000003,-23.7928,rest
4848,0.048999999999999995,-0.807,0.12,-35.1464,-3.5119999999999996,-2.6586,dead
7431,0.0010000000000000009,0.623,-0.1185,-23.4514,-5.622,23.7682,bench
1259,-0.5429999999999999,1.0695000000000001,-0.39649999999999996,-40.5,-23.9512,23.2072,ohp
7235,0.07350000000000001,-1.322,-0.022000000000000002,39.9878,-10.8294,-16.6708,row
2372,-0.27,0.8503333333333334,-0.4366666666666667,-10.0734,-5.622,3.2805999999999997,bench
6379,-0.098,1.1600000000000001,-0.16849999999999998,12.890199999999998,13.073000000000002,-11.9998,bench
